Order_ID,Customer_ID,Product_Name,Category,Price,Quantity,Discount_Percent,Final_Amount,Rating,Recommendation_Score,Payment_Method,City,Order_Date
ORD0896,CUST9386,Himself Product,Sports,1342.9,3,26,2981.24,4.9,0.56,Cash on Delivery,Madurai,1/9/2026
ORD0897,CUST4068,Appear Product,Home,420.32,2,8,773.39,1.9,0.34,UPI,Bangalore,12/2/2025
ORD0898,CUST8605,Civil Product,Sports,188.35,1,10,169.51,2.5,0.21,Credit Card,Delhi,10/4/2025
ORD0899,CUST4911,Your Product,Fashion,4303.64,4,40,10328.74,1.3,0.57,UPI,Mumbai,3/5/2026
ORD0900,CUST1081,Road Product,Books,2409.23,1,14,2071.94,3.7,0.53,Debit Card,Bangalore,5/13/2026
ORD0901,CUST2962,City Product,Sports,610.93,4,32,1661.73,4.6,0.8,Net Banking,Madurai,3/10/2026
ORD0902,CUST6114,Here Product,Electronics,1481.64,3,34,2933.65,2.4,0.06,Credit Card,Hyderabad,10/23/2025
ORD0903,CUST9358,Think Product,Electronics,2968.46,4,33,7955.47,3.5,0.79,Debit Card,Mumbai,5/6/2026
ORD0904,CUST8722,Key Product,Beauty,4954.9,4,37,12486.35,3.4,0.82,Credit Card,Bangalore,3/23/2026
ORD0905,CUST2699,Sing Product,Books,4335.13,3,9,11834.9,1.8,0.46,Debit Card,Delhi,7/15/2025
ORD0906,CUST3684,Morning Product,Fashion,558.82,2,38,692.94,3.3,0.53,Debit Card,Mumbai,1/22/2026
ORD0907,CUST4196,Board Product,Fashion,2820.46,4,28,8122.92,2.5,0.92,Credit Card,Mumbai,8/14/2025
ORD0908,CUST4742,Plant Product,Books,1163.56,1,21,919.21,3.5,0.77,Net Banking,Chennai,8/28/2025
ORD0909,CUST6699,Arrive Product,Beauty,3234.69,4,16,10868.56,2.4,0.47,Cash on Delivery,Mumbai,9/30/2025
ORD0910,CUST9165,Southern Product,Books,1518.62,5,37,4783.65,4,0.03,Credit Card,Bangalore,5/29/2025
ORD0911,CUST3929,Door Product,Fashion,1346.96,3,13,3515.57,2.1,0.98,Debit Card,Bangalore,5/5/2026
ORD0912,CUST6947,Model Product,Beauty,1029.89,3,28,2224.56,4.1,0.18,Net Banking,Chennai,7/3/2025
ORD0913,CUST5329,Sell Product,Fashion,3926.66,1,33,2630.86,3.8,0.56,Credit Card,Bangalore,1/10/2026
ORD0914,CUST6297,Consumer Product,Fashion,4864.42,5,29,17268.69,2.4,0.54,Cash on Delivery,Madurai,7/5/2025
ORD0915,CUST2626,Certainly Product,Books,4245.22,5,33,14221.49,1.2,0.28,UPI,Delhi,1/3/2026
ORD0916,CUST3007,Interesting Product,Home,613.4,5,23,2361.59,2.4,0.65,Credit Card,Madurai,9/14/2025
ORD0917,CUST2389,Since Product,Fashion,3297.97,1,13,2869.23,1.4,0.73,UPI,Delhi,8/31/2025
ORD0918,CUST1336,Theory Product,Sports,418.24,3,36,803.02,1.5,0.51,Debit Card,Bangalore,12/20/2025
ORD0919,CUST5564,Fund Product,Books,1185.9,5,27,4328.53,3.9,0.78,Credit Card,Hyderabad,3/16/2026
ORD0920,CUST6590,Head Product,Beauty,1377.78,5,7,6406.68,1.9,0.73,Net Banking,Delhi,3/17/2026
ORD0921,CUST5441,Education Product,Sports,4261.97,5,36,13638.3,4.8,0.84,UPI,Delhi,11/12/2025
ORD0922,CUST8867,Law Product,Electronics,4018.42,3,20,9644.21,3.7,0.67,Credit Card,Mumbai,12/24/2025
ORD0923,CUST2572,Likely Product,Beauty,2464.35,3,1,7319.12,4.5,0.65,Cash on Delivery,Madurai,12/28/2025
ORD0924,CUST9741,Marriage Product,Fashion,3591.2,1,40,2154.72,3.7,0.97,Net Banking,Chennai,7/14/2025
ORD0925,CUST8920,Animal Product,Fashion,3849.26,5,21,15204.58,1.3,0.77,Credit Card,Chennai,11/4/2025
ORD0926,CUST2586,While Product,Beauty,4173.58,1,37,2629.36,4.6,0.02,Credit Card,Hyderabad,9/30/2025
ORD0927,CUST4882,Stay Product,Beauty,1371.64,3,12,3621.13,3.4,0.4,Net Banking,Chennai,1/22/2026
ORD0928,CUST3588,On Product,Electronics,1727.79,5,7,8034.22,1.8,0.55,UPI,Madurai,9/15/2025
ORD0929,CUST2438,They Product,Beauty,4665.33,4,24,14182.6,3.6,0.38,UPI,Mumbai,4/28/2026
ORD0930,CUST3340,Choice Product,Home,1648.59,2,36,2110.2,1.9,0.55,Credit Card,Bangalore,11/24/2025
ORD0931,CUST5468,Travel Product,Beauty,2415.14,4,11,8597.9,3.1,0.63,Credit Card,Madurai,1/25/2026
ORD0932,CUST4462,Buy Product,Beauty,4174.03,3,29,8890.68,3.4,0.18,UPI,Mumbai,4/26/2026
ORD0933,CUST3087,Off Product,Books,1237.34,5,12,5444.3,2.7,0.33,Cash on Delivery,Delhi,3/15/2026
ORD0934,CUST1951,Economic Product,Books,3944.55,4,35,10255.83,1.5,0.61,Cash on Delivery,Mumbai,7/6/2025
ORD0935,CUST8950,Begin Product,Fashion,3803.1,1,32,2586.11,2,0.06,UPI,Delhi,12/23/2025
ORD0936,CUST1666,Agency Product,Books,1930.66,1,0,1930.66,3.7,0.3,UPI,Chennai,5/7/2026
ORD0937,CUST1286,Consumer Product,Books,4619.75,5,32,15707.15,3.1,0.65,Credit Card,Hyderabad,12/4/2025
ORD0938,CUST9810,Traditional Product,Home,4263.11,2,19,6906.24,2.3,0.01,Credit Card,Bangalore,9/6/2025
ORD0939,CUST2170,Boy Product,Electronics,4363.06,2,18,7155.42,2,0.99,Debit Card,Chennai,4/15/2026
ORD0940,CUST4524,Speech Product,Beauty,2541.47,5,0,12707.35,2.6,0.69,Cash on Delivery,Hyderabad,11/11/2025
ORD0941,CUST2547,Note Product,Sports,4901.43,1,8,4509.32,4.8,0.38,Debit Card,Bangalore,3/8/2026
ORD0942,CUST7797,Clearly Product,Books,2974.4,4,34,7852.42,3.6,0.74,UPI,Madurai,11/30/2025
ORD0943,CUST9749,View Product,Fashion,2599.69,2,10,4679.44,4.2,0.32,Debit Card,Mumbai,2/15/2026
ORD0944,CUST4472,Tonight Product,Sports,3904.6,5,18,16008.86,1.1,0.47,Credit Card,Mumbai,4/3/2026
ORD0945,CUST4573,Including Product,Electronics,4261.74,3,21,10100.32,3.6,0.14,Debit Card,Mumbai,9/27/2025
ORD0946,CUST8115,Guy Product,Sports,3389.66,2,13,5898.01,3.3,0.38,Credit Card,Delhi,2/16/2026
ORD0947,CUST9688,Within Product,Home,1356.95,4,15,4613.63,3.3,0.78,UPI,Mumbai,9/26/2025
ORD0948,CUST7920,Accept Product,Fashion,2711.09,5,26,10031.03,3.6,0.86,Cash on Delivery,Bangalore,1/16/2026
ORD0949,CUST9952,Adult Product,Sports,3023.98,3,10,8164.75,1.8,0.27,Debit Card,Hyderabad,8/24/2025
ORD0950,CUST8090,Of Product,Fashion,621.38,1,14,534.39,4.1,0,UPI,Madurai,2/13/2026
ORD0951,CUST8181,Economic Product,Home,939.92,3,34,1861.04,4.6,0.08,Debit Card,Delhi,9/17/2025
ORD0952,CUST9910,Smile Product,Electronics,1744.33,3,7,4866.68,1.7,0.6,UPI,Mumbai,10/23/2025
ORD0953,CUST5795,Per Product,Sports,874.86,5,3,4243.07,4.3,0.54,UPI,Chennai,4/7/2026
ORD0954,CUST6931,Clear Product,Sports,2774.15,1,21,2191.58,4.5,1,Cash on Delivery,Madurai,8/14/2025
ORD0955,CUST2456,Figure Product,Home,806.33,2,39,983.72,4.9,0.27,Credit Card,Madurai,6/22/2025
ORD0956,CUST6355,Culture Product,Home,4156.67,2,14,7149.47,4.9,0.02,Credit Card,Chennai,6/26/2025
ORD0957,CUST5558,Central Product,Sports,3366.19,2,40,4039.43,3.9,0.98,Net Banking,Delhi,6/7/2025
ORD0958,CUST2294,News Product,Fashion,4935.21,5,4,23689.01,3.1,0.09,Net Banking,Chennai,2/7/2026
ORD0959,CUST5427,Alone Product,Books,4851.69,5,22,18921.59,2,0.45,Credit Card,Madurai,3/11/2026
ORD0960,CUST4459,President Product,Fashion,1251.21,5,23,4817.16,2.3,0.82,Credit Card,Mumbai,11/3/2025
ORD0961,CUST6754,Report Product,Sports,3450.46,4,29,9799.31,2.1,0.58,UPI,Delhi,8/14/2025
ORD0962,CUST1448,Worker Product,Fashion,1997.1,3,39,3654.69,1.3,0.35,Debit Card,Hyderabad,2/17/2026
ORD0963,CUST7912,Toward Product,Books,4353.81,2,17,7227.32,4.5,0.76,Cash on Delivery,Chennai,1/17/2026
ORD0964,CUST7177,Father Product,Books,1300.36,5,35,4226.17,2,0.92,Net Banking,Mumbai,1/20/2026
ORD0965,CUST4512,Know Product,Electronics,3782.23,4,14,13010.87,3.2,0.4,Debit Card,Bangalore,10/9/2025
ORD0966,CUST2106,Site Product,Beauty,1881.78,1,29,1336.06,2.8,0.38,UPI,Bangalore,12/24/2025
ORD0967,CUST4011,Staff Product,Beauty,2556.18,3,32,5214.61,3.6,0.85,UPI,Bangalore,2/23/2026
ORD0968,CUST8488,Individual Product,Books,4998.97,2,12,8798.19,4.4,0.23,Debit Card,Madurai,8/4/2025
ORD0969,CUST7613,Economy Product,Beauty,2819.09,5,27,10289.68,1.7,0.17,Credit Card,Bangalore,3/13/2026
ORD0970,CUST5656,Add Product,Sports,1876.89,4,40,4504.54,2.2,0.76,Credit Card,Madurai,6/23/2025
ORD0971,CUST3766,American Product,Electronics,2735.65,4,35,7112.69,4.4,0.14,UPI,Bangalore,12/30/2025
ORD0972,CUST7293,Well Product,Sports,4214.76,1,33,2823.89,2.1,0.34,UPI,Bangalore,12/6/2025
ORD0973,CUST1172,Major Product,Electronics,525.96,2,28,757.38,4.4,0.31,Credit Card,Hyderabad,2/22/2026
ORD0974,CUST5653,Eye Product,Sports,3163.12,1,40,1897.87,3.3,0.06,UPI,Bangalore,12/18/2025
ORD0975,CUST3239,Question Product,Electronics,1263.81,4,40,3033.14,3.8,0.18,Credit Card,Bangalore,1/29/2026
ORD0976,CUST7371,Same Product,Fashion,1491.04,5,35,4845.88,3.4,0.3,Credit Card,Mumbai,10/10/2025
ORD0977,CUST7696,Strategy Product,Electronics,3166.94,3,38,5890.51,4.1,0.68,UPI,Chennai,5/24/2025
ORD0978,CUST3301,Maintain Product,Fashion,2306.19,4,19,7472.06,3.6,0.92,Debit Card,Delhi,11/8/2025
ORD0979,CUST8882,Any Product,Sports,3650.54,5,36,11681.73,4,0.47,Cash on Delivery,Chennai,3/6/2026
ORD0980,CUST1595,Network Product,Books,4511.09,1,30,3157.76,1.6,0.72,UPI,Hyderabad,11/7/2025
ORD0981,CUST1202,Court Product,Sports,737.18,1,2,722.44,1.6,0.29,Net Banking,Delhi,11/26/2025
ORD0982,CUST7607,Price Product,Home,4257.47,5,22,16604.13,3.3,0.38,Credit Card,Madurai,3/21/2026
ORD0983,CUST4303,Any Product,Sports,1382,4,23,4256.56,4.1,0.36,UPI,Delhi,1/31/2026
ORD0984,CUST5795,Modern Product,Beauty,824.72,5,17,3422.59,4.8,0.12,Credit Card,Mumbai,6/8/2025
ORD0985,CUST7027,Turn Product,Electronics,2194.63,5,15,9327.18,2.7,0.73,Cash on Delivery,Chennai,11/16/2025
ORD0986,CUST1300,Recently Product,Electronics,123.16,4,20,394.11,1.9,0.9,Credit Card,Madurai,9/8/2025
ORD0987,CUST9069,Section Product,Beauty,2291.87,2,10,4125.37,3,0.99,Net Banking,Bangalore,2/21/2026
ORD0988,CUST7034,Should Product,Books,2678.63,4,38,6643,3.7,0.41,UPI,Mumbai,11/17/2025
ORD0989,CUST8594,International Product,Beauty,4332.18,1,29,3075.85,4.5,0.13,Net Banking,Mumbai,7/31/2025
ORD0990,CUST7556,Single Product,Beauty,4494.28,3,20,10786.27,4.3,0.06,Debit Card,Mumbai,10/11/2025
ORD0991,CUST2091,Land Product,Books,4652.74,1,40,2791.64,1.6,0.33,Cash on Delivery,Delhi,12/24/2025
ORD0992,CUST9703,Three Product,Home,112.09,1,1,110.97,3.7,0.48,UPI,Chennai,11/28/2025
ORD0993,CUST5958,Blood Product,Electronics,2248.63,5,5,10680.99,4.1,0.89,Credit Card,Mumbai,7/15/2025
ORD0994,CUST7971,Particularly Product,Beauty,2841.92,4,25,8525.76,2.6,0.8,Credit Card,Mumbai,1/20/2026
ORD0995,CUST1929,Statement Product,Books,4949.83,1,18,4058.86,3.6,0.41,Cash on Delivery,Mumbai,9/15/2025
ORD0996,CUST3771,Production Product,Beauty,3831.45,2,33,5134.14,3.2,0.72,Debit Card,Madurai,8/26/2025
ORD0997,CUST6815,Central Product,Beauty,2546.75,5,3,12351.74,4.8,0.68,UPI,Hyderabad,12/7/2025
ORD0998,CUST7633,Image Product,Beauty,2005.94,5,5,9528.22,4.1,0.98,Debit Card,Mumbai,3/16/2026
ORD0999,CUST6813,Woman Product,Books,1849.8,1,27,1350.35,4.9,0.09,Net Banking,Madurai,3/23/2026
ORD1000,CUST2232,Pull Product,Books,1745.5,4,21,5515.78,4.8,0.01,Net Banking,Hyderabad,1/22/2026
